music_recc_rating,churn,low_music_engagement,low_podcast_engagement,low_recommendation_rating,no_premium_interest,engagement_score,satisfaction_score,monetization_score,churn_pressure,Age_20-35,Age_35-60,Age_6-12,Age_60+,Gender_Male,Gender_Others,spotify_usage_period_6 months to 1 year,spotify_usage_period_Less than 6 months,spotify_usage_period_More than 2 years,"spotify_listening_device_Computer or laptop, Smart speakers or voice assistants","spotify_listening_device_Computer or laptop, Smart speakers or voice assistants, Wearable devices","spotify_listening_device_Computer or laptop, Wearable devices",spotify_listening_device_Smart speakers or voice assistants,"spotify_listening_device_Smart speakers or voice assistants, Wearable devices",spotify_listening_device_Smartphone,"spotify_listening_device_Smartphone, Computer or laptop","spotify_listening_device_Smartphone, Computer or laptop, Smart speakers or voice assistants","spotify_listening_device_Smartphone, Computer or laptop, Smart speakers or voice assistants, Wearable devices","spotify_listening_device_Smartphone, Computer or laptop, Wearable devices","spotify_listening_device_Smartphone, Smart speakers or voice assistants","spotify_listening_device_Smartphone, Smart speakers or voice assistants, Wearable devices","spotify_listening_device_Smartphone, Wearable devices",spotify_listening_device_Wearable devices,spotify_subscription_plan_Premium (paid subscription),premium_sub_willingness_Yes,preffered_premium_plan_Family Plan-Rs 179/month,preffered_premium_plan_Individual Plan- Rs 119/ month,preffered_premium_plan_Student Plan-Rs 59/month,preferred_listening_content_Podcast,fav_music_genre_Electronic/Dance,fav_music_genre_Melody,fav_music_genre_Pop,fav_music_genre_Rap,fav_music_genre_Rock,fav_music_genre_classical,music_time_slot_Morning,music_time_slot_Night,"music_Influencial_mood_Relaxation and stress relief, Sadness or melancholy","music_Influencial_mood_Relaxation and stress relief, Sadness or melancholy, Social gatherings or parties","music_Influencial_mood_Relaxation and stress relief, Social gatherings or parties","music_Influencial_mood_Relaxation and stress relief, Uplifting and motivational","music_Influencial_mood_Relaxation and stress relief, Uplifting and motivational, Sadness or melancholy","music_Influencial_mood_Relaxation and stress relief, Uplifting and motivational, Sadness or melancholy, Social gatherings or parties","music_Influencial_mood_Relaxation and stress relief, Uplifting and motivational, Social gatherings or parties",music_Influencial_mood_Sadness or melancholy,"music_Influencial_mood_Sadness or melancholy, Social gatherings or parties",music_Influencial_mood_Social gatherings or parties,music_Influencial_mood_Uplifting and motivational,"music_Influencial_mood_Uplifting and motivational, Sadness or melancholy","music_Influencial_mood_Uplifting and motivational, Sadness or melancholy, Social gatherings or parties","music_Influencial_mood_Uplifting and motivational, Social gatherings or parties","music_lis_frequency_Office hours, Study Hours, While Traveling","music_lis_frequency_Office hours, Study Hours, While Traveling, Workout session","music_lis_frequency_Office hours, Study Hours, While Traveling, Workout session, leisure time","music_lis_frequency_Office hours, Study Hours, While Traveling, Workout session, leisure time, ","music_lis_frequency_Office hours, Study Hours, While Traveling, leisure time","music_lis_frequency_Office hours, Study Hours, Workout session","music_lis_frequency_Office hours, While Traveling","music_lis_frequency_Office hours, While Traveling, Workout session","music_lis_frequency_Office hours, While Traveling, leisure time","music_lis_frequency_Office hours, leisure time",music_lis_frequency_Study Hours,"music_lis_frequency_Study Hours, While Traveling","music_lis_frequency_Study Hours, While Traveling, Workout session","music_lis_frequency_Study Hours, While Traveling, leisure time","music_lis_frequency_Study Hours, Workout session","music_lis_frequency_Study Hours, Workout session, leisure time","music_lis_frequency_Study Hours, leisure time",music_lis_frequency_While Traveling,"music_lis_frequency_While Traveling, Workout session","music_lis_frequency_While Traveling, Workout session, leisure time","music_lis_frequency_While Traveling, Workout session, leisure time, Night time, when cooking","music_lis_frequency_While Traveling, leisure time",music_lis_frequency_Workout session,"music_lis_frequency_Workout session, leisure time",music_lis_frequency_leisure time,"music_expl_method_Others, Search","music_expl_method_Others, Social media",music_expl_method_Playlists,"music_expl_method_Playlists, Others","music_expl_method_Playlists, Radio","music_expl_method_Playlists, Radio, Others",music_expl_method_Radio,"music_expl_method_Radio, Others",music_expl_method_recommendations,"music_expl_method_recommendations, Others","music_expl_method_recommendations, Others, Social media","music_expl_method_recommendations, Playlists","music_expl_method_recommendations, Playlists, Others","music_expl_method_recommendations, Playlists, Radio","music_expl_method_recommendations, Playlists, Radio, Others","music_expl_method_recommendations, Radio","music_expl_method_recommendations, Radio, Others",pod_lis_frequency_Never,pod_lis_frequency_Once a week,pod_lis_frequency_Rarely,pod_lis_frequency_Several times a week,fav_pod_genre_Dance and Relevant cases ,fav_pod_genre_Educational ,fav_pod_genre_Finance related and current affairs,fav_pod_genre_Food and cooking,fav_pod_genre_General knowledge ,fav_pod_genre_Health and Fitness,fav_pod_genre_Lifestyle and Health,fav_pod_genre_Murder Mystery ,fav_pod_genre_Novels,fav_pod_genre_Self help,fav_pod_genre_Sports,fav_pod_genre_Stories ,fav_pod_genre_Technology,preffered_pod_format_Educational,preffered_pod_format_Interview,preffered_pod_format_Story telling,pod_host_preference_Well known individuals,pod_host_preference_unknown Podcasters,preffered_pod_duration_Longer,preffered_pod_duration_Shorter,pod_variety_satisfaction_Ok,pod_variety_satisfaction_Satisfied,pod_variety_satisfaction_Very Dissatisfied,pod_variety_satisfaction_Very Satisfied
5,0,0,0,0,0,0,0,0,0.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,0,0,1,0,0,1,0,0,0.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
4,0,0,0,0,0,0,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2,0,0,0,1,0,0,1,0,0.3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0,0,0,0,0,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3,0,0,1,0,0,1,0,0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
3,0,0,0,0,0,0,0,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
3,0,0,0,0,0,0,0,0,0.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
3,0,0,0,0,0,0,0,0,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
5,0,0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
5,0,0,1,0,0,1,0,0,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
5,0,0,1,0,0,1,0,0,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
5,0,0,1,0,0,1,0,0,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3,0,0,1,0,0,1,0,0,0.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
5,0,0,0,0,0,0,0,0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,0,0,1,0,0,1,0,0,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3,0,0,1,0,0,1,0,0,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3,0,0,0,0,0,0,0,0,0.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
3,0,0,0,0,0,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3,0,0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
2,0,0,0,1,0,0,1,0,0.3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
2,0,0,0,1,0,0,1,0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
3,0,0,0,0,0,0,0,0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
